fileLink,name,resolution,id,sceneDateTime,boundaryId,cloudCoverPercentage,darkPixelPercentage,boundary_count,filePath
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-05-10%2f00-00-00%2fndvi_10.tif,NDVI,10.0,235878a3-498c-58e9-9a91-b72ada3ba579,2021-05-10T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-05-10/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-05-07%2f00-00-00%2fndvi_10.tif,NDVI,10.0,c6be7105-401f-ecad-b608-73ff2b63835b,2021-05-07T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-05-07/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-04-22%2f00-00-00%2fndvi_10.tif,NDVI,10.0,b5da188b-8d4a-28d8-0aab-6ee59153bbdc,2021-04-22T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-04-22/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-04-17%2f00-00-00%2fndvi_10.tif,NDVI,10.0,bcccfcee-9c9c-8a0f-a6da-95270941a3b7,2021-04-17T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-04-17/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-04-10%2f00-00-00%2fndvi_10.tif,NDVI,10.0,257748c7-839c-faee-9f49-73d6d72442d9,2021-04-10T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-04-10/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-04-02%2f00-00-00%2fndvi_10.tif,NDVI,10.0,a797936f-c70f-135c-6c84-2ccc9d84e811,2021-04-02T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-04-02/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-03-31%2f00-00-00%2fndvi_10.tif,NDVI,10.0,a8bfee2b-cfe5-9476-bc05-c2e84618572b,2021-03-31T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-03-31/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-03-18%2f00-00-00%2fndvi_10.tif,NDVI,10.0,897569eb-b0e9-3b43-e03a-62243d9f7edf,2021-03-18T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-03-18/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-03-13%2f00-00-00%2fndvi_10.tif,NDVI,10.0,5e9141f6-077d-9ecc-c7fc-952c0aa99a47,2021-03-13T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-03-13/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-03-08%2f00-00-00%2fndvi_10.tif,NDVI,10.0,9bbde0c2-9f60-fd2c-9e85-6d2d58067e9a,2021-03-08T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-03-08/00-00-00/ndvi_10.tif
https://internal-wcus.farmbeats.azure.net/scenes/downloadFiles?api-version=2021-03-31-preview&filePath=Microsoft%2fSentinel_2_L2A%2fcontoso_farmer%2fboundary0%2f2021-03-06%2f00-00-00%2fndvi_10.tif,NDVI,10.0,f9a947f3-830d-465a-ed63-905a82c3b8b4,2021-03-06T00:00:00.000Z,boundary0,0.0,0.0,58,/tmp/farmbeats/Microsoft/Sentinel_2_L2A/contoso_farmer/boundary0/2021-03-06/00-00-00/ndvi_10.tif
